state,state_name,year,sce,shares,category,decile_pop,decile_gdp,decile_gdp_pc
NH,New Hampshire,2050,SSP2,0.035067418,d2,152572.5156,3365292287,22057.00203
NH,New Hampshire,2050,SSP2,0.04439428,d3,152572.5156,4260357238,27923.49081
NH,New Hampshire,2050,SSP2,0.053463969,d4,152572.5156,5130742232,33628.22073
NH,New Hampshire,2050,SSP2,0.063216544,d5,152572.5156,6066661308,39762.47808
NH,New Hampshire,2050,SSP2,0.074717358,d6,152572.5156,7170352508,46996.35762
NH,New Hampshire,2050,SSP2,0.089764525,d7,152572.5156,8614374279,56460.85236
NH,New Hampshire,2050,SSP2,0.111671811,d8,152572.5156,10716736666,70240.28294
NH,New Hampshire,2050,SSP2,0.15152678,d9,152572.5156,14541472772,95308.59941
NH,New Hampshire,2050,SSP2,0.3560674,d10,152572.5156,34170490537,223962.2936
NJ,New Jersey,2050,SSP2,0.017376443,d1,831274.3743,9357224620,11256.4815
NJ,New Jersey,2050,SSP2,0.029551018,d2,831274.3743,15913240308,19143.18641
NJ,New Jersey,2050,SSP2,0.038625405,d3,831274.3743,20799802963,25021.58566
NJ,New Jersey,2050,SSP2,0.047802085,d4,831274.3743,25741450458,30966.25044
NJ,New Jersey,2050,SSP2,0.057934438,d5,831274.3743,31197728417,37530.00138
NJ,New Jersey,2050,SSP2,0.070114377,d6,831274.3743,37756632623,45420.1811
NJ,New Jersey,2050,SSP2,0.08634511,d7,831274.3743,46496891744,55934.47023
NJ,New Jersey,2050,SSP2,0.110358829,d8,831274.3743,59428293334,71490.58743
NJ,New Jersey,2050,SSP2,0.154613835,d9,831274.3743,83259639696,100159.0357
NJ,New Jersey,2050,SSP2,0.38906968,d10,831274.3743,2.10E+11,252039.8252
NM,New Mexico,2050,SSP2,0.017229717,d1,270951.1464,2218839149,8189.074594
NM,New Mexico,2050,SSP2,0.029358893,d2,270951.1464,3780831755,13953.92419
NM,New Mexico,2050,SSP2,0.038422277,d3,270951.1464,4948012344,18261.64019
NM,New Mexico,2050,SSP2,0.047600519,d4,270951.1464,6129984321,22623.9468
NM,New Mexico,2050,SSP2,0.057743851,d5,270951.1464,7436240376,27444.94893
NM,New Mexico,2050,SSP2,0.06994519,d6,270951.1464,9007526117,33244.09672
NM,New Mexico,2050,SSP2,0.086215156,d7,270951.1464,11102768744,40977.01335
NM,New Mexico,2050,SSP2,0.110300936,d8,270951.1464,14204530172,52424.69117
NM,New Mexico,2050,SSP2,0.154712277,d9,270951.1464,19923812855,73532.86052
NM,New Mexico,2050,SSP2,0.39027318,d10,270951.1464,50259293906,185492.0881
NV,Nevada,2050,SSP2,0.020153675,d1,377862.0524,3823753675,10119.44346
NV,Nevada,2050,SSP2,0.033148465,d2,377862.0524,6289253193,16644.31015
NV,Nevada,2050,SSP2,0.042399802,d3,377862.0524,8044507947,21289.53648
NV,Nevada,2050,SSP2,0.051518758,d4,377862.0524,9774646074,25868.29244
NV,Nevada,2050,SSP2,0.061415964,d5,377862.0524,11652441454,30837.81867
NV,Nevada,2050,SSP2,0.073165558,d6,377862.0524,13881690127,36737.45495
NV,Nevada,2050,SSP2,0.088635517,d7,377862.0524,16816803081,44505.13878
NV,Nevada,2050,SSP2,0.111282806,d8,377862.0524,21113669759,55876.66088
NV,Nevada,2050,SSP2,0.152651175,d9,377862.0524,28962484081,76648.30035
NV,Nevada,2050,SSP2,0.367246485,d10,377862.0524,69677619419,184399.6215
NY,New York,2050,SSP2,0.01447704,d1,1947825.051,22327601888,11462.83743
NY,New York,2050,SSP2,0.025702059,d2,1947825.051,39639687467,20350.74323
NY,New York,2050,SSP2,0.034517042,d3,1947825.051,53234830610,27330.39633
NY,New York,2050,SSP2,0.043686846,d4,1947825.051,67377205923,34590.99466
NY,New York,2050,SSP2,0.053999465,d5,1947825.051,83282118215,42756.46737
NY,New York,2050,SSP2,0.066568413,d6,1947825.051,1.03E+11,52708.48847
NY,New York,2050,SSP2,0.08355003,d7,1947825.051,1.29E+11,66154.43563
NY,New York,2050,SSP2,0.108984397,d8,1947825.051,1.68E+11,86293.22187
NY,New York,2050,SSP2,0.156425901,d9,1947825.051,2.41E+11,123857.1332
NY,New York,2050,SSP2,0.414134451,d10,1947825.051,6.39E+11,327909.2884
OH,Ohio,2050,SSP2,0.018741188,d1,1283436.259,12192473183,9499.866546
OH,Ohio,2050,SSP2,0.031327414,d2,1283436.259,20380706661,15879.79653
OH,Ohio,2050,SSP2,0.040495636,d3,1283436.259,26345285900,20527.14789
OH,Ohio,2050,SSP2,0.049650137,d4,1283436.259,32300938656,25167.5441
OH,Ohio,2050,SSP2,0.059672948,d5,1283436.259,38821488705,30248.08472
OH,Ohio,2050,SSP2,0.071646967,d6,1283436.259,46611438070,36317.68834
OH,Ohio,2050,SSP2,0.087507847,d7,1283436.259,56930066433,44357.53316
OH,Ohio,2050,SSP2,0.110850639,d8,1283436.259,72116209675,56189.94255
OH,Ohio,2050,SSP2,0.153671208,d9,1283436.259,99974029533,77895.59381
OH,Ohio,2050,SSP2,0.378135417,d10,1283436.259,2.46E+11,191676.0025
OK,Oklahoma,2050,SSP2,0.018636277,d1,495400.3577,4688424729,9463.910665
OK,Oklahoma,2050,SSP2,0.031191492,d2,495400.3577,7847005194,15839.72452
OK,Oklahoma,2050,SSP2,0.040353007,d3,495400.3577,10151814974,20492.143
OK,Oklahoma,2050,SSP2,0.049509668,d4,495400.3577,12455403607,25142.09651
OK,Oklahoma,2050,SSP2,0.059541343,d5,495400.3577,14979124044,30236.40135
OK,Oklahoma,2050,SSP2,0.071531601,d6,495400.3577,17995575351,36325.31764
OK,Oklahoma,2050,SSP2,0.087421206,d7,495400.3577,21993005579,44394.40795
OK,Oklahoma,2050,SSP2,0.110815615,d8,495400.3577,27878458219,56274.60252
OK,Oklahoma,2050,SSP2,0.153745278,d9,495400.3577,38678495888,78075.22802
OK,Oklahoma,2050,SSP2,0.37896047,d10,495400.3577,95337048208,192444.4477
OR,Oregon,2050,SSP2,0.019056382,d1,530253.7775,5317575877,10028.3602
OR,Oregon,2050,SSP2,0.031735197,d2,530253.7775,8855527667,16700.54612
OR,Oregon,2050,SSP2,0.0409231,d3,530253.7775,11419360159,21535.65075
OR,Oregon,2050,SSP2,0.05007069,d4,530253.7775,13971943536,26349.54078
OR,Oregon,2050,SSP2,0.060066464,d5,530253.7775,16761207873,31609.78494
OR,Oregon,2050,SSP2,0.071991319,d6,530253.7775,20088771379,37885.20182
OR,Oregon,2050,SSP2,0.087765625,d7,530253.7775,24490502466,46186.38
OR,Oregon,2050,SSP2,0.110953307,d8,530253.7775,30960894299,58388.82364
OR,Oregon,2050,SSP2,0.153447191,d9,530253.7775,42818572871,80751.09445
OR,Oregon,2050,SSP2,0.375670885,d10,530253.7775,1.05E+11,197695.6041
PA,Pennsylvania,2050,SSP2,0.018365681,d1,1440340.556,15529041658,10781.50691
PA,Pennsylvania,2050,SSP2,0.030840446,d2,1440340.556,26077038510,18104.7728
PA,Pennsylvania,2050,SSP2,0.039984293,d3,1440340.556,33808588513,23472.63526
PA,Pennsylvania,2050,SSP2,0.049146194,d4,1440340.556,41555404016,28851.09626
PA,Pennsylvania,2050,SSP2,0.059200407,d5,1440340.556,50056711020,34753.3858
PA,Pennsylvania,2050,SSP2,0.07123225,d6,1440340.556,60230196619,41816.63592
PA,Pennsylvania,2050,SSP2,0.087195732,d7,1440340.556,73728066750,51187.94056
PA,Pennsylvania,2050,SSP2,0.110723243,d8,1440340.556,93621676926,64999.68119
PA,Pennsylvania,2050,SSP2,0.153935151,d9,1440340.556,1.30E+11,90367.07622
PA,Pennsylvania,2050,SSP2,0.38109984,d10,1440340.556,3.22E+11,223723.2891
RI,Rhode Island,2050,SSP2,0.017625359,d1,119902.1938,1134304512,9460.248189
RI,Rhode Island,2050,SSP2,0.029876416,d2,119902.1938,1922738338,16035.88956
RI,Rhode Island,2050,SSP2,0.038969039,d3,119902.1938,2507906748,20916.27073
RI,Rhode Island,2050,SSP2,0.048142681,d4,119902.1938,3098289249,25840.13811
RI,Rhode Island,2050,SSP2,0.058256035,d5,119902.1938,3749148223,31268.38719
RI,Rhode Island,2050,SSP2,0.070399321,d6,119902.1938,4530646296,37786.18348
RI,Rhode Island,2050,SSP2,0.086563247,d7,119902.1938,5570898253,46462.02104
RI,Rhode Island,2050,SSP2,0.110454685,d8,119902.1938,7108465002,59285.52909
RI,Rhode Island,2050,SSP2,0.154445467,d9,119902.1938,9939553011,82897.17387
RI,Rhode Island,2050,SSP2,0.387041114,d10,119902.1938,24908569638,207740.733
SC,South Carolina,2050,SSP2,0.018240939,d1,666096.7234,4218904189,6333.771119
SC,South Carolina,2050,SSP2,0.030678387,d2,666096.7234,7095532496,10652.40564
SC,South Carolina,2050,SSP2,0.039813904,d3,666096.7234,9208464891,13824.51612
SC,South Carolina,2050,SSP2,0.048978056,d4,666096.7234,11328020209,17006.56948
SC,South Carolina,2050,SSP2,0.059042497,d5,666096.7234,13655801268,20501.22871
SC,South Carolina,2050,SSP2,0.071093362,d6,666096.7234,16443017695,24685.63065
SC,South Carolina,2050,SSP2,0.087090794,d7,666096.7234,20143026388,30240.39254
SC,South Carolina,2050,SSP2,0.110679649,d8,666096.7234,25598837581,38431.1117
SC,South Carolina,2050,SSP2,0.154022096,d9,666096.7234,35623410944,53480.83798
SC,South Carolina,2050,SSP2,0.3820917,d10,666096.7234,88373097113,132673.0699
SD,South Dakota,2050,SSP2,0.021283648,d1,105668.7358,1103700759,10444.91307
SD,South Dakota,2050,SSP2,0.034594625,d2,105668.7358,1793964732,16977.25178
SD,South Dakota,2050,SSP2,0.04390392,d3,105668.7358,2276714492,21545.77203
SD,South Dakota,2050,SSP2,0.052986767,d4,105668.7358,2747721395,26003.16333
SD,South Dakota,2050,SSP2,0.062776035,d5,105668.7358,3255360994,30807.2295
SD,South Dakota,2050,SSP2,0.074339203,d6,105668.7358,3854989276,36481.83399
SD,South Dakota,2050,SSP2,0.089491474,d7,105668.7358,4640736767,43917.78451
SD,South Dakota,2050,SSP2,0.111581696,d8,105668.7358,5786263831,54758.52236
SD,South Dakota,2050,SSP2,0.151808082,d9,105668.7358,7872273371,74499.55101
SD,South Dakota,2050,SSP2,0.358796236,d10,105668.7358,18606005800,176078.6259
TN,Tennessee,2050,SSP2,0.017444998,d1,810994.3422,7324581334,9031.60596
TN,Tennessee,2050,SSP2,0.029640703,d2,810994.3422,12445157055,15345.55349
TN,Tennessee,2050,SSP2,0.038720165,d3,810994.3422,16257324754,20046.16297
TN,Tennessee,2050,SSP2,0.047896057,d4,810994.3422,20109980241,24796.6961
TN,Tennessee,2050,SSP2,0.058023224,d5,810994.3422,24362044838,30039.72231
TN,Tennessee,2050,SSP2,0.070193111,d6,810994.3422,29471780428,36340.30337
TN,Tennessee,2050,SSP2,0.086405476,d7,810994.3422,36278819676,44733.75188
TN,Tennessee,2050,SSP2,0.110385522,d8,810994.3422,46347252893,57148.67599
TN,Tennessee,2050,SSP2,0.154567634,d9,810994.3422,64897869687,80022.5924
TN,Tennessee,2050,SSP2,0.38850936,d10,810994.3422,1.63E+11,201138.656
TX,Texas,2050,SSP2,0.017086994,d1,3666526.872,38488003598,10497.12847
TX,Texas,2050,SSP2,0.029171777,d2,3666526.872,65708658769,17921.22656
TX,Texas,2050,SSP2,0.038224273,d3,3666526.872,86099167398,23482.4864
TX,Texas,2050,SSP2,0.047403868,d4,3666526.872,1.07E+11,29121.82752
TX,Texas,2050,SSP2,0.057557716,d5,3666526.872,1.30E+11,35359.6858
TX,Texas,2050,SSP2,0.069779723,d6,3666526.872,1.57E+11,42868.08532
TX,Texas,2050,SSP2,0.086087743,d7,3666526.872,1.94E+11,52886.66325
TX,Texas,2050,SSP2,0.110243602,d8,3666526.872,2.48E+11,67726.43876
TX,Texas,2050,SSP2,0.154807444,d9,3666526.872,3.49E+11,95103.54057
TX,Texas,2050,SSP2,0.391449521,d10,3666526.872,8.82E+11,240480.9125
UT,Utah,2050,SSP2,0.023063404,d1,476485.8806,6103082480,12808.52745
UT,Utah,2050,SSP2,0.036856422,d2,476485.8806,9753017525,20468.6391
UT,Utah,2050,SSP2,0.046244217,d3,476485.8806,12237233957,25682.25934
UT,Utah,2050,SSP2,0.055258693,d4,476485.8806,14622661994,30688.55256
UT,Utah,2050,SSP2,0.064866785,d5,476485.8806,17165173844,36024.51729
UT,Utah,2050,SSP2,0.076126006,d6,476485.8806,20144610636,42277.45554
UT,Utah,2050,SSP2,0.09077048,d7,476485.8806,24019859610,50410.4331
UT,Utah,2050,SSP2,0.111982288,d8,476485.8806,29632969184,62190.65535
UT,Utah,2050,SSP2,0.150439601,d9,476485.8806,39809617575,83548.36773
UT,Utah,2050,SSP2,0.345877404,d10,476485.8806,91526746212,192087.006
VA,Virginia,2050,SSP2,0.018303472,d1,1085046.213,10647820084,9813.241096
VA,Virginia,2050,SSP2,0.030759644,d2,1085046.213,17894045193,16491.50514
VA,Virginia,2050,SSP2,0.039899352,d3,1085046.213,23210958093,21391.67699
VA,Virginia,2050,SSP2,0.049062389,d4,1085046.213,28541442353,26304.35646
VA,Virginia,2050,SSP2,0.059121716,d5,1085046.213,34393332315,31697.57372
VA,Virginia,2050,SSP2,0.071163057,d6,1085046.213,41398234584,38153.42988
VA,Virginia,2050,SSP2,0.087143479,d7,1085046.213,50694648855,46721.18871
VA,Virginia,2050,SSP2,0.110701584,d8,1085046.213,64399287164,59351.6538
VA,Virginia,2050,SSP2,0.153978558,d9,1085046.213,89575135381,82554.21229
VA,Virginia,2050,SSP2,0.381594035,d10,1085046.213,2.22E+11,204588.1932
VT,Vermont,2050,SSP2,0.021179583,d1,64243.03321,709469967.5,11043.5316
VT,Vermont,2050,SSP2,0.034461797,d2,64243.03321,1154395249,17969.18968
VT,Vermont,2050,SSP2,0.043766039,d3,64243.03321,1466067121,22820.6398
VT,Vermont,2050,SSP2,0.052852466,d4,64243.03321,1770442663,27558.51607
VT,Vermont,2050,SSP2,0.062651923,d5,64243.03321,2098703160,32668.18292
VT,Vermont,2050,SSP2,0.07423249,d6,64243.03321,2486626969,38706.56232
VT,Vermont,2050,SSP2,0.089414183,d7,64243.03321,2995180666,46622.65332
VT,Vermont,2050,SSP2,0.111555731,d8,64243.03321,3736874369,58167.77605
VT,Vermont,2050,SSP2,0.151886628,d9,64243.03321,5087871704,79197.2522
VT,Vermont,2050,SSP2,0.35956577,d10,64243.03321,12044671284,187486.0305
WA,Washington,2050,SSP2,0.019806327,d1,951309.4591,14470949326,15211.61089
WA,Washington,2050,SSP2,0.032702111,d2,951309.4591,23892900039,25115.80203
WA,Washington,2050,SSP2,0.041934181,d3,951309.4591,30638058651,32206.19574
WA,Washington,2050,SSP2,0.051062932,d4,951309.4591,37307730072,39217.23863
WA,Washington,2050,SSP2,0.06099205,d5,951309.4591,44562167678,46842.9776
WA,Washington,2050,SSP2,0.07279778,d6,951309.4591,53187700347,55909.9879
WA,Washington,2050,SSP2,0.088364552,d7,951309.4591,64561135148,67865.54526
WA,Washington,2050,SSP2,0.111182967,d8,951309.4591,81232783919,85390.49322
WA,Washington,2050,SSP2,0.152905735,d9,951309.4591,1.12E+11,117434.32
WA,Washington,2050,SSP2,0.369888378,d10,951309.4591,2.70E+11,284080.8434
WI,Wisconsin,2050,SSP2,0.021309622,d1,645960.9246,7203829446,11152.11334
WI,Wisconsin,2050,SSP2,0.034627769,d2,645960.9246,11706098868,18121.99225
WI,Wisconsin,2050,SSP2,0.043938317,d3,645960.9246,14853578436,22994.54637
WI,Wisconsin,2050,SSP2,0.053020262,d4,645960.9246,17923777561,27747.46409
WI,Wisconsin,2050,SSP2,0.062806979,d5,645960.9246,21232228556,32869.21507
WI,Wisconsin,2050,SSP2,0.074365798,d6,645960.9246,25139747924,38918.37256
WI,Wisconsin,2050,SSP2,0.08951072,d7,645960.9246,30259568213,46844.27039
WI,Wisconsin,2050,SSP2,0.11158813,d8,645960.9246,37722952418,58398.19559
WI,Wisconsin,2050,SSP2,0.151788449,d9,645960.9246,51312881031,79436.50935
WI,Wisconsin,2050,SSP2,0.358604419,d10,645960.9246,1.21E+11,187670.9557
WV,West Virginia,2050,SSP2,0.018666326,d1,186125.1684,1378420610,7405.879717
WV,West Virginia,2050,SSP2,0.031230433,d2,186125.1684,2306220973,12390.69918
WV,West Virginia,2050,SSP2,0.040393877,d3,186125.1684,2982898325,16026.30289
WV,West Virginia,2050,SSP2,0.049549927,d4,186125.1684,3659029666,19658.97303
WV,West Virginia,2050,SSP2,0.05957907,d5,186125.1684,4399634829,23638.04351
WV,West Virginia,2050,SSP2,0.071564683,d6,186125.1684,5284716124,28393.34502
WV,West Virginia,2050,SSP2,0.087446066,d7,186125.1684,6457481757,34694.29638
WV,West Virginia,2050,SSP2,0.110825691,d8,186125.1684,8183957388,43970.18123
WV,West Virginia,2050,SSP2,0.153724088,d9,186125.1684,11351802766,60990.15443
WV,West Virginia,2050,SSP2,0.378723908,d10,186125.1684,27966983981,150259.0123
WY,Wyoming,2050,SSP2,0.023523904,d1,69639.44598,1095739842,15734.47099
WY,Wyoming,2050,SSP2,0.03743887,d2,69639.44598,1743896825,25041.79637
WY,Wyoming,2050,SSP2,0.046844754,d3,69639.44598,2182021460,31333.12492
WY,Wyoming,2050,SSP2,0.055839541,d4,69639.44598,2600997260,37349.48237
WY,Wyoming,2050,SSP2,0.065398813,d5,69639.44598,3046266684,43743.4078
WY,Wyoming,2050,SSP2,0.076577595,d6,69639.44598,3566972636,51220.57745
WY,Wyoming,2050,SSP2,0.091089389,d7,69639.44598,4242929776,60927.10412
WY,Wyoming,2050,SSP2,0.112073737,d8,69639.44598,5220377489,74962.93826
WY,Wyoming,2050,SSP2,0.150078462,d9,69639.44598,6990631754,100383.219
WY,Wyoming,2050,SSP2,0.342602668,d10,69639.44598,15958379756,229157.19
AK,Alaska,2050,SSP3,0.021242775,d1,42207.22527,576608005.5,13661.35778
AK,Alaska,2050,SSP3,0.034496685,d2,42207.22527,936368470.4,22185.0279
AK,Alaska,2050,SSP3,0.043767348,d3,42207.22527,1188008781,28147.04765
AK,Alaska,2050,SSP3,0.052818649,d4,42207.22527,1433694790,33967.99437
AK,Alaska,2050,SSP3,0.062579906,d5,42207.22527,1698651649,40245.51811
AK,Alaska,2050,SSP3,0.074120329,d6,42207.22527,2011901697,47667.23432
AK,Alaska,2050,SSP3,0.089262876,d7,42207.22527,2422926802,57405.49838
AK,Alaska,2050,SSP3,0.111370365,d8,42207.22527,3023006365,71622.95899
AK,Alaska,2050,SSP3,0.151722646,d9,42207.22527,4118317513,97573.75629
AK,Alaska,2050,SSP3,0.36021826,d10,42207.22527,9777664756,231658.5535
AL,Alabama,2050,SSP3,0.014775677,d1,512133.123,3221076545,6289.529813
AL,Alabama,2050,SSP3,0.026105798,d2,512133.123,5691026789,11112.39741
AL,Alabama,2050,SSP3,0.034953343,d3,512133.123,7619779000,14878.51236
AL,Alabama,2050,SSP3,0.044129109,d4,512133.123,9620082922,18784.34042
AL,Alabama,2050,SSP3,0.054428264,d5,512133.123,11865284046,23168.35899
AL,Alabama,2050,SSP3,0.066961861,d6,512133.123,14597590344,28503.50756
AL,Alabama,2050,SSP3,0.08386953,d7,512133.123,18283438109,35700.5577
AL,Alabama,2050,SSP3,0.109158032,d8,512133.123,23796295535,46465.05853
AL,Alabama,2050,SSP3,0.156257799,d9,512133.123,34063977670,66513.91238
AL,Alabama,2050,SSP3,0.41137425,d10,512133.123,89679000702,175108.7689
AR,Arkansas,2050,SSP3,0.015492802,d1,327260.4818,1900442571,5807.12514
AR,Arkansas,2050,SSP3,0.027056996,d2,327260.4818,3318977874,10141.70075
AR,Arkansas,2050,SSP3,0.035968072,d3,327260.4818,4412065373,13481.81531
AR,Arkansas,2050,SSP3,0.045144973,d4,327260.4818,5537760604,16921.56833
AR,Arkansas,2050,SSP3,0.055398994,d5,327260.4818,6795582013,20765.05533
AR,Arkansas,2050,SSP3,0.067835867,d6,327260.4818,8321165500,25426.73486
AR,Arkansas,2050,SSP3,0.084557451,d7,327260.4818,10372338044,31694.44104
AR,Arkansas,2050,SSP3,0.109494527,d8,327260.4818,13431273467,41041.5379
AR,Arkansas,2050,SSP3,0.155807616,d9,327260.4818,19112322378,58400.948
AR,Arkansas,2050,SSP3,0.405194059,d10,327260.4818,49703600378,151877.795
AZ,Arizona,2050,SSP3,0.016017165,d1,796707.9583,6037652112,7578.250033
AZ,Arizona,2050,SSP3,0.027748299,d2,796707.9583,10459689718,13128.63717
AZ,Arizona,2050,SSP3,0.036702453,d3,796707.9583,13834947874,17365.14331
AZ,Arizona,2050,SSP3,0.045877149,d4,796707.9583,17293339086,21705.99516
AZ,Arizona,2050,SSP3,0.056095218,d5,796707.9583,21145028563,26540.50125
AZ,Arizona,2050,SSP3,0.068458642,d6,796707.9583,25805407165,32390.04568
AZ,Arizona,2050,SSP3,0.0850422,d7,796707.9583,32056560473,40236.27496
AZ,Arizona,2050,SSP3,0.109722047,d8,796707.9583,41359600703,51913.1261
AZ,Arizona,2050,SSP3,0.155467731,d9,796707.9583,58603384207,73556.92082
AZ,Arizona,2050,SSP3,0.400778231,d10,796707.9583,1.51E+11,189621.4244
CA,California,2050,SSP3,0.013883457,d1,3885212.472,38965390788,10029.15312
CA,California,2050,SSP3,0.024911759,d2,3885212.472,69917487025,17995.79496
CA,California,2050,SSP3,0.033671781,d3,3885212.472,94503415482,24323.87319
CA,California,2050,SSP3,0.042838507,d4,3885212.472,1.20E+11,30945.74688
CA,California,2050,SSP3,0.05318641,d5,3885212.472,1.49E+11,38420.88104
CA,California,2050,SSP3,0.065833501,d6,3885212.472,1.85E+11,47556.90618
CA,California,2050,SSP3,0.082967765,d7,3885212.472,2.33E+11,59934.38228
CA,California,2050,SSP3,0.108692829,d8,3885212.472,3.05E+11,78517.69377
CA,California,2050,SSP3,0.156790989,d9,3885212.472,4.40E+11,113262.9169
CA,California,2050,SSP3,0.419322568,d10,3885212.472,1.18E+12,302910.8846
CO,Colorado,2050,SSP3,0.01669924,d1,647506.8989,6934151854,10709.00073
CO,Colorado,2050,SSP3,0.028642747,d2,647506.8989,11893544689,18368.21308
CO,Colorado,2050,SSP3,0.037649114,d3,647506.8989,15633326645,24143.87657
CO,Colorado,2050,SSP3,0.046817504,d4,647506.8989,19440386638,30023.44326
CO,Colorado,2050,SSP3,0.056985469,d5,647506.8989,23662507726,36544.02411
CO,Colorado,2050,SSP3,0.069250268,d6,647506.8989,28755313071,44409.27675
CO,Colorado,2050,SSP3,0.085652067,d7,647506.8989,35565956246,54927.53252
CO,Colorado,2050,SSP3,0.109997016,d8,647506.8989,45674893733,70539.62484
CO,Colorado,2050,SSP3,0.155013489,d9,647506.8989,64367424634,99408.09085
CO,Colorado,2050,SSP3,0.395151078,d10,647506.8989,1.64E+11,253405.136
CT,Connecticut,2050,SSP3,0.013425073,d1,324271.8828,3164181440,9757.803894
CT,Connecticut,2050,SSP3,0.024293098,d2,324271.8828,5725687288,17657.05753
CT,Connecticut,2050,SSP3,0.033003978,d3,324271.8828,7778771456,23988.42412
CT,Connecticut,2050,SSP3,0.042162306,d4,324271.8828,9937315508,30645.01129
CT,Connecticut,2050,SSP3,0.052531604,d5,324271.8828,12381275424,38181.77302
CT,Connecticut,2050,SSP3,0.065233633,d6,324271.8828,15375041225,47414.04371
CT,Connecticut,2050,SSP3,0.082481887,d7,324271.8828,19440315595,59950.66679
CT,Connecticut,2050,SSP3,0.108430908,d8,324271.8828,25556290580,78811.306
CT,Connecticut,2050,SSP3,0.157051667,d9,324271.8828,37015811376,114150.5426
CT,Connecticut,2050,SSP3,0.423533674,d10,324271.8828,99823471394,307838.8127
DC,District of Columbia,2030,SSP3,0.011795336,d1,66386.45063,1003223607,15111.87294
DC,District of Columbia,2050,SSP3,0.019146232,d2,64693.111,1978200246,30578.22101
DC,District of Columbia,2050,SSP3,0.027309769,d3,64693.111,2821661816,43616.10954
DC,District of Columbia,2050,SSP3,0.036262567,d4,64693.111,3746670309,57914.5175
DC,District of Columbia,2050,SSP3,0.046668899,d5,64693.111,4821858812,74534.34744
DC,District of Columbia,2050,SSP3,0.05968681,d6,64693.111,6166877234,95325.09936
DC,District of Columbia,2050,SSP3,0.077758714,d7,64693.111,8034077262,124187.5238
DC,District of Columbia,2050,SSP3,0.105489255,d8,64693.111,10899213495,168475.6433
DC,District of Columbia,2050,SSP3,0.15865149,d9,64693.111,16391967702,253380.421
DC,District of Columbia,2050,SSP3,0.461958671,d10,64693.111,47729848706,737788.7378
DE,Delaware,2050,SSP3,0.01813959,d1,108352.0747,1054634180,9733.400886
DE,Delaware,2050,SSP3,0.030516147,d2,108352.0747,1774206125,16374.45456
DE,Delaware,2050,SSP3,0.03962042,d3,108352.0747,2303527763,21259.65533
DE,Delaware,2050,SSP3,0.048764389,d4,108352.0747,2835157323,26166.1563
DE,Delaware,2050,SSP3,0.058815759,d5,108352.0747,3419543098,31559.55348
DE,Delaware,2050,SSP3,0.070862322,d6,108352.0747,4119929220,38023.53789
DE,Delaware,2050,SSP3,0.086873124,d7,108352.0747,5050795851,46614.66671
DE,Delaware,2050,SSP3,0.110509888,d8,108352.0747,6425035248,59297.75931
DE,Delaware,2050,SSP3,0.154015066,d9,108352.0747,8954422502,82641.91086
DE,Delaware,2050,SSP3,0.383645494,d10,108352.0747,22305115555,205857.7615
FL,Florida,2050,SSP3,0.014303698,d1,1968430.148,11388263553,5785.454751
FL,Florida,2050,SSP3,0.025475734,d2,1968430.148,20283172435,10304.23785
FL,Florida,2050,SSP3,0.03427824,d3,1968430.148,27291517987,13864.61085
FL,Florida,2050,SSP3,0.043450358,d4,1968430.148,34594139807,17574.4818
FL,Florida,2050,SSP3,0.053776402,d5,1968430.148,42815490016,21751.08426
FL,Florida,2050,SSP3,0.066371055,d6,1968430.148,52843052659,26845.27704
FL,Florida,2050,SSP3,0.083399324,d7,1968430.148,66400554727,33732.74626
FL,Florida,2050,SSP3,0.108918864,d8,1968430.148,86718604456,44054.70244
FL,Florida,2050,SSP3,0.156543855,d9,1968430.148,1.25E+11,63317.70914
FL,Florida,2050,SSP3,0.415540329,d10,1968430.148,3.31E+11,168074.7014
GA,Georgia,2050,SSP3,0.01442117,d1,1132060.856,7444739541,6576.271496
GA,Georgia,2050,SSP3,0.025632871,d2,1132060.856,13232632879,11688.97662
GA,Georgia,2050,SSP3,0.034446843,d3,1132060.856,17782730122,15708.28107
GA,Georgia,2050,SSP3,0.043620098,d4,1132060.856,22518302494,19891.42401
GA,Georgia,2050,SSP3,0.053939673,d5,1132060.856,27845647505,24597.30619
GA,Georgia,2050,SSP3,0.066519336,d6,1132060.856,34339733252,30333.82266
GA,Georgia,2050,SSP3,0.083517737,d7,1132060.856,43114934436,38085.35045
GA,Georgia,2050,SSP3,0.108979794,d8,1132060.856,56259386832,49696.4333
GA,Georgia,2050,SSP3,0.156473469,d9,1132060.856,80777372559,71354.26697
GA,Georgia,2050,SSP3,0.414495616,d10,1132060.856,2.14E+11,189016.266
HI,Hawaii,2050,SSP3,0.01948187,d1,149232.3986,1602233081,10736.4962
HI,Hawaii,2050,SSP3,0.032246102,d2,149232.3986,2651992409,17770.88912
HI,Hawaii,2050,SSP3,0.041428895,d3,149232.3986,3407206088,22831.54409
HI,Hawaii,2050,SSP3,0.050538668,d4,149232.3986,4156414437,27851.95759
HI,Hawaii,2050,SSP3,0.06047027,d5,149232.3986,4973211863,33325.28265
HI,Hawaii,2050,SSP3,0.072303187,d6,149232.3986,5946377738,39846.42607
HI,Hawaii,2050,SSP3,0.087942228,d7,149232.3986,7232567865,48465.13179
HI,Hawaii,2050,SSP3,0.110918022,d8,149232.3986,9122149163,61127.13626
