GISJOIN,STATEFP20
G53006700126202052,53
G53006700126202053,53
G53006700126202054,53
G53006700126202055,53
G53006700126202056,53
G53006700126203000,53
G53006700126203001,53
G53006700126203002,53
G53006700126203003,53
G53006700126203004,53
G53006700126203005,53
G53006700126203006,53
G53006700126203007,53
G53006700126203008,53
G53006700126203009,53
G53006700126203010,53
G53006700126203011,53
G53006700126203012,53
G53006700126203013,53
G53006700126203014,53
G53006700126203015,53
G53006700126203016,53
G53006700126203017,53
G53006700126203018,53
G53006700126203019,53
G53006700126203020,53
G53006700126203021,53
G53006700126203022,53
G53006700126203023,53
G53006700126203024,53
G53006700126203025,53
G53006700126203026,53
G53006700126203027,53
G53006700126203028,53
G53006700126203029,53
G53006700126203030,53
G53006700126203031,53
G53006700126204000,53
G53006700126204001,53
G53006700126204002,53
G53006700126204003,53
G53006700126204004,53
G53006700126204005,53
G53006700126204006,53
G53006700126204007,53
G53006700126204008,53
G53006700126204009,53
G53006700126204010,53
G53006700126204011,53
G53006700126204012,53
G53006700126204013,53
G53006700126204014,53
G53006700126204015,53
G53006700126204016,53
G53006700126204017,53
G53006700126204018,53
G53006700126204019,53
G53006700126204020,53
G53006700126204021,53
G53006700126204022,53
G53006700126204023,53
G53006700126204024,53
G53006700126204025,53
G53006700126204026,53
G53006700126204027,53
G53006700126204028,53
G53006700126204029,53
G53006700126204030,53
G53006700126204031,53
G53006700126204032,53
G53006700126204033,53
G53006700126204034,53
G53006700126204035,53
G53006700126204036,53
G53006700126204037,53
G53006700126204038,53
G53006700126204039,53
G53006700126204040,53
G53006700126204041,53
G53006700126204042,53
G53006700126204043,53
G53006700126204044,53
G53006700126204045,53
G53006700126204046,53
G53006700126204047,53
G53006700126204048,53
G53006700126204049,53
G53006700126204050,53
G53006700126204051,53
G53006700126204052,53
G53006700126204053,53
G53006700126204054,53
G53006700126204055,53
G53006700126204056,53
G53006700126204057,53
G53006700126204058,53
G53006700126204059,53
G53006700126204060,53
G53006700126205000,53
G53006700126205001,53
G53006700126205002,53
G53006700126205003,53
G53006700126205004,53
G53006700126205005,53
G53006700126205006,53
G53006700126205007,53
G53006700126205008,53
G53006700126205009,53
G53006700126205010,53
G53006700126205011,53
G53006700126205012,53
G53006700126205013,53
G53006700126205014,53
G53006700126205015,53
G53006700126205016,53
G53006700126205017,53
G53006700126205018,53
G53006700126205019,53
G53006700126205020,53
G53006700126205021,53
G53006700126205022,53
G53006700126205023,53
G53006700126205024,53
G53006700126205025,53
G53006700126205026,53
G53006700126205027,53
G53006700126205028,53
G53006700126205029,53
G53006700126205030,53
G53006700126205031,53
G53006700126205032,53
G53006700126205033,53
G53006700126205034,53
G53006700126205035,53
G53006700126205036,53
G53006700126205037,53
G53006700126205038,53
G53006700126205039,53
G53006700126205040,53
G53006700126205041,53
G53006700126205042,53
G53006700126205043,53
G53006700126205044,53
G53006700126205045,53
G53006700126205046,53
G53006700126205047,53
G53006700126205048,53
G53006700126205049,53
G53006700126205050,53
G53006700126205051,53
G53006700126205052,53
G53006700126205053,53
G53006700126205054,53
G53006700126205055,53
G53006700126205056,53
G53006700126205057,53
G53006700126205058,53
G53006700126205059,53
G53006700126205060,53
G53006700126205061,53
G53006700126205062,53
G53006700126205063,53
G53006700126205064,53
G53006700126205065,53
G53006700126205066,53
G53006700126205067,53
G53006700126205068,53
G53006700126205069,53
G53006700126205070,53
G53006700126205071,53
G53006700126205072,53
G53006700126205073,53
G53006700126205074,53
G53006700126205075,53
G53006700126205076,53
G53006700126205077,53
G53006700127101000,53
G53006700127101001,53
G53006700127101002,53
G53006700127101003,53
G53006700127101004,53
G53006700127101005,53
G53006700127101006,53
G53006700127101007,53
G53006700127101008,53
G53006700127101009,53
G53006700127101010,53
G53006700127101011,53
G53006700127101012,53
G53006700127101013,53
G53006700127101014,53
G53006700127101015,53
G53006700127101016,53
G53006700127101017,53
G53006700127101018,53
G53006700127101019,53
G53006700127101020,53
G53006700127101021,53
G53006700127101022,53
G53006700127101023,53
G53006700127101024,53
G53006700127101025,53
G53006700127101026,53
G53006700127101027,53
G53006700127101028,53
G53006700127101029,53
G53006700127101030,53
G53006700127101031,53
G53006700127101032,53
G53006700127101033,53
G53006700127101034,53
G53006700127101035,53
G53006700127101036,53
G53006700127101037,53
G53006700127101038,53
G53006700127101039,53
G53006700127101040,53
G53006700127101041,53
G53006700127101042,53
G53006700127101043,53
G53006700127101044,53
G53006700127101045,53
G53006700127101046,53
G53006700127101047,53
G53006700127101048,53
G53006700127101049,53
G53006700127101050,53
G53006700127101051,53
G53006700127101052,53
G53006700127201000,53
G53006700127201001,53
G53006700127201002,53
G53006700127201003,53
G53006700127201004,53
G53006700127201005,53
G53006700127201006,53
G53006700127201007,53
G53006700127201008,53
G53006700127201009,53
G53006700127201010,53
G53006700127201011,53
G53006700127201012,53
G53006700127201013,53
G53006700127201014,53
G53006700127201015,53
G53006700127201016,53
G53006700127201017,53
G53006700127201018,53
G53006700127201019,53
G53006700127201020,53
G53006700127201021,53
G53006700127201022,53
G53006700127201023,53
G53006700127201024,53
G53006700127201025,53
G53006700127201026,53
G53006700127201027,53
G53006700127202000,53
G53006700127202001,53
G53006700127202002,53
G53006700127202003,53
G53006700127202004,53
G53006700127202005,53
G53006700127202006,53
G53006700127202007,53
G53006700127202008,53
G53006700127202009,53
G53006700127202010,53
G53006700127202011,53
G53006700127202012,53
G53006700127202013,53
G53006700127202014,53
G53006700127202015,53
G53006700127202016,53
G53006700127202017,53
G53006700127202018,53
G53006700127202019,53
G53006700127202020,53
G53006700127202021,53
G53006700127202022,53
G53006700127202023,53
G53006700127202024,53
G53006700127202025,53
G53006700127202026,53
G53006700127202027,53
G53006700127202028,53
G53006700127202029,53
G53006700127203000,53
G53006700127203001,53
G53006700127203002,53
G53006700127203003,53
G53006700127203004,53
G53006700127203005,53
G53006700127203006,53
G53006700127203007,53
G53006700127203008,53
G53006700127203009,53
G53006700127203010,53
G53006700127203011,53
G53006700127203012,53
G53006700127203013,53
G53006700127203014,53
G53006700127203015,53
G53006700127203016,53
G53006700127203017,53
G53006700127203018,53
G53006700127203019,53
G53006700127203020,53
G53006700127203021,53
G53006700127203022,53
G53006700127203023,53
G53006700127203024,53
G53006700127203025,53
G53006700127203026,53
G53006700127203027,53
G53006700127203028,53
G53006700127203029,53
G53006700127204000,53
G53006700127204001,53
G53006700127204002,53
G53006700127204003,53
G53006700127204004,53
G53006700127204005,53
G53006700127204006,53
G53006700127204007,53
G53006700127204008,53
G53006700127204009,53
G53006700127204010,53
G53006700127204011,53
G53006700127204012,53
G53006700127204013,53
G53006700127204014,53
G53006700127204015,53
G53006700127204016,53
G53006700127204017,53
G53006700127204018,53
G53006700127204019,53
G53006700127204020,53
G53006700127204021,53
G53006700127204022,53
G53006700127204023,53
G53006700127204024,53
G53006700127204025,53
G53006700127204026,53
G53006700127204027,53
G53006700127204028,53
G53006700127204029,53
G53006700127204030,53
G53006700127204031,53
G53006700127204032,53
G53006700127204033,53
G53006700127204034,53
G53006700127204035,53
G53006700127204036,53
G53006700127204037,53
G53006700127204038,53
G53006700127204039,53
G53006700127204040,53
G53006700127204041,53
G53006700127204042,53
G53006700127204043,53
G53006700127204044,53
G53006700127204045,53
G53006700127204046,53
G53006700127204047,53
G53006700127204048,53
G53006700127205000,53
G53006700127205001,53
G53006700127205002,53
G53006700127205003,53
G53006700127205004,53
G53006700127205005,53
G53006700127205006,53
G53006700127205007,53
G53006700127205008,53
G53006700127205009,53
G53006700127205010,53
G53006700127205011,53
G53006700127205012,53
G53006700127205013,53
G53006700127205014,53
G53006700127205015,53
G53006700127205016,53
G53006700127205017,53
G53006700127205018,53
G53006700127205019,53
G53006700127205020,53
G53006700127205021,53
G53006700127205022,53
G53006700127205023,53
G53006700127205024,53
G53006700127205025,53
G53006700127205026,53
G53006700127205027,53
G53006700127205028,53
G53006700127205029,53
G53006700127205030,53
G53006700127205031,53
G53006700127205032,53
G53006700127205033,53
G53006700127205034,53
G53006700127205035,53
G53006700127205036,53
G53006700127205037,53
G53006700127205038,53
G53006700127205039,53
G53006700127205040,53
G53006700127205041,53
G53006700127205042,53
G53006700127205043,53
G53006700127205044,53
G53006700127205045,53
G53006700127205046,53
G53006700127205047,53
G53006700127205048,53
G53006700127301000,53
G53006700127301001,53
G53006700127301002,53
G53006700127301003,53
G53006700127301004,53
G53006700127301005,53
G53006700127301006,53
G53006700127301007,53
G53006700127301008,53
G53006700127301009,53
G53006700127301010,53
G53006700127301011,53
G53006700127301012,53
G53006700127301013,53
G53006700127301014,53
G53006700127301015,53
G53006700127301016,53
G53006700127301017,53
G53006700127301018,53
G53006700127301019,53
G53006700127301020,53
G53006700127301021,53
G53006700127301022,53
G53006700127301023,53
G53006700127301024,53
G53006700127301025,53
G53006700127301026,53
G53006700127301027,53
G53006700127301028,53
G53006700127301029,53
G53006700127301030,53
G53006700127301031,53
G53006700127301032,53
G53006700127301033,53
G53006700127301034,53
G53006700127301035,53
G53006700127301036,53
G53006700127301037,53
G53006700127301038,53
G53006700127301039,53
G53006700127301040,53
G53006700127301041,53
G53006700127301042,53
G53006700127301043,53
G53006700127301044,53
G53006700127301045,53
G53006700127301046,53
G53006700127301047,53
G53006700127301048,53
G53006700127301049,53
G53006700127301050,53
G53006700127301051,53
G53006700127301052,53
G53006700127301053,53
G53006700127301054,53
G53006700127301055,53
G53006700127301056,53
G53006700127301057,53
G53006700127301058,53
G53006700127301059,53
G53006700127301060,53
G53006700127301061,53
G53006700127301062,53
G53006700127301063,53
G53006700127301064,53
G53006700127301065,53
G53006700127301066,53
G53006700127301067,53
G53006700127301068,53
G53006700127301069,53
G53006700127301070,53
G53006700127301071,53
G53006700127301072,53
G53006700127301073,53
G53006700127301074,53
G53006700127301075,53
G53006700127301076,53
G53006700127301077,53
G53006700127302000,53
G53006700127302001,53
G53006700127302002,53
G53006700127302003,53
G53006700127302004,53
G53006700127302005,53
G53006700127302006,53
G53006700127302007,53
G53006700127302008,53
G53006700127302009,53
G53006700127302010,53
G53006700127302011,53
G53006700127302012,53
G53006700127302013,53
G53006700127302014,53
G53006700127302015,53
G53006700127302016,53
G53006700127302017,53
G53006700127302018,53
G53006700127302019,53
G53006700127302020,53
G53006700127302021,53
G53006700127302022,53
G53006700127302023,53
G53006700127302024,53
G53006700127302025,53
G53006700127302026,53
G53006700127302027,53
G53006700127302028,53
G53006700127302029,53
G53006700127302030,53
G53006700127302031,53
G53006700127302032,53
G53006700127302033,53
G53006700127302034,53
G53006700127302035,53
G53006700127302036,53
G53006700127302037,53
G53006700127302038,53
G53006700127302039,53
G53006700127302040,53
G53006700127302041,53
G53006700127302042,53
G53006700127302043,53
G53006700127303000,53
G53006700127303001,53
G53006700127303002,53
G53006700127303003,53
G53006700127303004,53
G53006700127303005,53
G53006700127303006,53
G53006700127303007,53
G53006700127303008,53
G53006700127303009,53
G53006700127303010,53
G53006700127303011,53
G53006700127303012,53
G53006700127303013,53
G53006700127303014,53
G53006700127303015,53
G53006700127303016,53
G53006700127303017,53
G53006700127303018,53
G53006700127303019,53
G53006700127303020,53
G53006700127303021,53
